index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/18 00:29:03.575, 174.42 W, 55, 100 %, 6340 MiB
0, 2023/03/18 00:30:03.576, 175.20 W, 56, 92 %, 6345 MiB
0, 2023/03/18 00:31:03.578, 174.02 W, 56, 100 %, 6292 MiB
0, 2023/03/18 00:32:03.580, 182.55 W, 56, 96 %, 6360 MiB
0, 2023/03/18 00:33:03.581, 184.19 W, 57, 100 %, 6285 MiB
0, 2023/03/18 00:34:03.583, 176.22 W, 56, 88 %, 6372 MiB
0, 2023/03/18 00:35:03.584, 177.65 W, 56, 68 %, 6405 MiB
0, 2023/03/18 00:36:03.586, 173.29 W, 56, 100 %, 6488 MiB
0, 2023/03/18 00:37:03.588, 178.48 W, 56, 83 %, 6596 MiB
0, 2023/03/18 00:38:03.589, 178.09 W, 56, 99 %, 6605 MiB
0, 2023/03/18 00:39:03.591, 170.43 W, 56, 90 %, 6656 MiB
0, 2023/03/18 00:40:03.592, 175.51 W, 56, 95 %, 6592 MiB
0, 2023/03/18 00:41:03.594, 171.73 W, 56, 83 %, 6710 MiB
0, 2023/03/18 00:42:03.596, 171.67 W, 56, 100 %, 6713 MiB
0, 2023/03/18 00:43:03.597, 173.64 W, 56, 93 %, 6729 MiB
0, 2023/03/18 00:44:03.599, 174.62 W, 56, 96 %, 6732 MiB
0, 2023/03/18 00:45:03.600, 175.21 W, 55, 97 %, 6446 MiB
0, 2023/03/18 00:46:03.602, 176.81 W, 56, 100 %, 6465 MiB
0, 2023/03/18 00:47:03.603, 175.24 W, 56, 98 %, 6461 MiB
0, 2023/03/18 00:48:03.604, 175.13 W, 55, 100 %, 6473 MiB
0, 2023/03/18 00:49:03.606, 172.93 W, 55, 100 %, 6502 MiB
0, 2023/03/18 00:50:03.608, 171.66 W, 55, 92 %, 6508 MiB
0, 2023/03/18 00:51:03.610, 175.45 W, 55, 100 %, 6334 MiB
0, 2023/03/18 00:52:03.612, 180.20 W, 55, 71 %, 5801 MiB
0, 2023/03/18 00:53:03.613, 174.63 W, 56, 91 %, 6426 MiB
0, 2023/03/18 00:54:03.614, 176.26 W, 56, 97 %, 6438 MiB
0, 2023/03/18 00:55:03.615, 172.77 W, 56, 97 %, 6463 MiB
0, 2023/03/18 00:56:03.618, 169.27 W, 56, 91 %, 6488 MiB
0, 2023/03/18 00:57:03.619, 175.57 W, 56, 94 %, 6510 MiB
0, 2023/03/18 00:58:03.620, 171.89 W, 56, 92 %, 6571 MiB
0, 2023/03/18 00:59:03.622, 178.36 W, 56, 100 %, 6594 MiB
0, 2023/03/18 01:00:03.623, 177.63 W, 56, 93 %, 6467 MiB
0, 2023/03/18 01:01:03.625, 177.01 W, 56, 98 %, 6484 MiB
0, 2023/03/18 01:02:03.626, 176.21 W, 56, 90 %, 6488 MiB
0, 2023/03/18 01:03:03.627, 179.75 W, 57, 92 %, 6491 MiB
0, 2023/03/18 01:04:03.629, 171.73 W, 56, 100 %, 6364 MiB
0, 2023/03/18 01:05:03.631, 172.38 W, 55, 100 %, 6397 MiB
0, 2023/03/18 01:06:03.633, 169.66 W, 55, 100 %, 6282 MiB
0, 2023/03/18 01:07:03.635, 172.55 W, 56, 97 %, 6441 MiB
0, 2023/03/18 01:08:03.636, 172.78 W, 55, 100 %, 6430 MiB
0, 2023/03/18 01:09:03.637, 170.76 W, 55, 97 %, 6484 MiB
0, 2023/03/18 01:10:03.639, 173.54 W, 55, 100 %, 6487 MiB
0, 2023/03/18 01:11:03.642, 171.19 W, 56, 90 %, 6443 MiB
0, 2023/03/18 01:12:03.643, 172.35 W, 55, 100 %, 6428 MiB
0, 2023/03/18 01:13:03.645, 173.13 W, 55, 100 %, 6273 MiB
0, 2023/03/18 01:14:03.646, 178.81 W, 56, 100 %, 6457 MiB
0, 2023/03/18 01:15:03.648, 173.89 W, 56, 94 %, 6292 MiB
0, 2023/03/18 01:16:03.650, 175.32 W, 56, 95 %, 6406 MiB
0, 2023/03/18 01:17:03.652, 176.43 W, 56, 88 %, 6452 MiB
0, 2023/03/18 01:18:03.653, 173.26 W, 56, 100 %, 6194 MiB
0, 2023/03/18 01:19:03.655, 175.64 W, 56, 94 %, 6236 MiB
0, 2023/03/18 01:20:03.656, 181.06 W, 56, 94 %, 6302 MiB
0, 2023/03/18 01:21:03.658, 179.54 W, 56, 95 %, 6320 MiB
0, 2023/03/18 01:22:03.660, 179.84 W, 56, 100 %, 6330 MiB
0, 2023/03/18 01:23:03.661, 177.35 W, 56, 96 %, 6341 MiB
0, 2023/03/18 01:24:03.662, 179.48 W, 56, 90 %, 6296 MiB
0, 2023/03/18 01:25:03.663, 177.18 W, 56, 97 %, 6355 MiB
0, 2023/03/18 01:26:03.666, 171.29 W, 56, 100 %, 6322 MiB
0, 2023/03/18 01:27:03.667, 176.90 W, 56, 87 %, 6299 MiB
0, 2023/03/18 01:28:03.669, 173.82 W, 56, 100 %, 6095 MiB
0, 2023/03/18 01:29:03.671, 172.68 W, 56, 100 %, 6211 MiB
0, 2023/03/18 01:30:03.672, 175.32 W, 56, 100 %, 6258 MiB
0, 2023/03/18 01:31:03.674, 171.25 W, 56, 100 %, 6263 MiB
0, 2023/03/18 01:32:03.676, 171.09 W, 55, 99 %, 6272 MiB
0, 2023/03/18 01:33:03.677, 173.87 W, 56, 100 %, 6300 MiB
0, 2023/03/18 01:34:03.679, 176.49 W, 56, 100 %, 6313 MiB
0, 2023/03/18 01:35:03.680, 178.74 W, 57, 92 %, 6405 MiB
0, 2023/03/18 01:36:03.682, 173.42 W, 56, 98 %, 6118 MiB
0, 2023/03/18 01:37:03.683, 172.46 W, 56, 94 %, 6162 MiB
0, 2023/03/18 01:38:03.684, 175.59 W, 56, 91 %, 6300 MiB
0, 2023/03/18 01:39:03.686, 174.94 W, 56, 94 %, 6253 MiB
0, 2023/03/18 01:40:03.688, 177.96 W, 56, 100 %, 6324 MiB
0, 2023/03/18 01:41:03.690, 183.57 W, 57, 100 %, 6267 MiB
0, 2023/03/18 01:42:03.691, 178.37 W, 57, 100 %, 6244 MiB
0, 2023/03/18 01:43:03.692, 169.99 W, 56, 90 %, 6280 MiB
0, 2023/03/18 01:44:03.694, 170.73 W, 56, 88 %, 6308 MiB
0, 2023/03/18 01:45:03.695, 186.31 W, 57, 87 %, 6093 MiB
0, 2023/03/18 01:46:03.698, 180.85 W, 57, 95 %, 6188 MiB
0, 2023/03/18 01:47:03.699, 173.87 W, 56, 98 %, 6191 MiB
0, 2023/03/18 01:48:03.700, 170.35 W, 56, 90 %, 6198 MiB
0, 2023/03/18 01:49:03.702, 172.34 W, 56, 89 %, 6209 MiB
0, 2023/03/18 01:50:03.703, 174.91 W, 56, 94 %, 6267 MiB
0, 2023/03/18 01:51:03.705, 173.97 W, 56, 87 %, 6293 MiB
0, 2023/03/18 01:52:03.707, 176.16 W, 56, 83 %, 6337 MiB
0, 2023/03/18 01:53:03.708, 172.36 W, 56, 86 %, 6293 MiB
0, 2023/03/18 01:54:03.710, 172.92 W, 56, 85 %, 6277 MiB
0, 2023/03/18 01:55:03.711, 182.44 W, 56, 92 %, 6166 MiB
0, 2023/03/18 01:56:03.714, 175.69 W, 56, 98 %, 6201 MiB
0, 2023/03/18 01:57:03.715, 174.55 W, 56, 100 %, 6242 MiB
0, 2023/03/18 01:58:03.716, 169.60 W, 56, 100 %, 6184 MiB
0, 2023/03/18 01:59:03.718, 171.34 W, 56, 93 %, 6282 MiB
0, 2023/03/18 02:00:03.720, 171.62 W, 56, 99 %, 6329 MiB
0, 2023/03/18 02:01:03.723, 173.05 W, 56, 79 %, 6265 MiB
0, 2023/03/18 02:02:03.724, 179.45 W, 56, 92 %, 6309 MiB
0, 2023/03/18 02:03:03.725, 178.10 W, 56, 97 %, 6319 MiB
0, 2023/03/18 02:04:03.727, 172.79 W, 56, 93 %, 6346 MiB
0, 2023/03/18 02:05:03.729, 174.03 W, 56, 90 %, 6380 MiB
0, 2023/03/18 02:06:03.731, 176.56 W, 56, 94 %, 6400 MiB
0, 2023/03/18 02:07:03.733, 182.68 W, 56, 91 %, 6267 MiB
0, 2023/03/18 02:08:03.734, 177.83 W, 56, 100 %, 6177 MiB
0, 2023/03/18 02:09:03.736, 177.53 W, 57, 95 %, 6183 MiB
0, 2023/03/18 02:10:03.737, 172.31 W, 56, 98 %, 6055 MiB
0, 2023/03/18 02:11:03.739, 170.79 W, 56, 94 %, 6067 MiB
0, 2023/03/18 02:12:03.742, 177.26 W, 56, 92 %, 6033 MiB
0, 2023/03/18 02:13:03.743, 176.34 W, 56, 88 %, 6077 MiB
0, 2023/03/18 02:14:03.745, 177.58 W, 56, 87 %, 6107 MiB
0, 2023/03/18 02:15:03.746, 185.04 W, 57, 91 %, 6125 MiB
0, 2023/03/18 02:16:03.748, 177.92 W, 57, 86 %, 6156 MiB
0, 2023/03/18 02:17:03.750, 189.12 W, 57, 89 %, 6212 MiB
0, 2023/03/18 02:18:03.751, 178.20 W, 57, 89 %, 6219 MiB
0, 2023/03/18 02:19:03.753, 180.70 W, 57, 98 %, 6262 MiB
0, 2023/03/18 02:20:03.754, 170.24 W, 56, 94 %, 6262 MiB
0, 2023/03/18 02:21:03.757, 172.93 W, 56, 100 %, 6364 MiB
0, 2023/03/18 02:22:03.758, 176.79 W, 56, 100 %, 6271 MiB
0, 2023/03/18 02:23:03.759, 180.40 W, 56, 91 %, 6276 MiB
0, 2023/03/18 02:24:03.761, 179.03 W, 56, 90 %, 6289 MiB
0, 2023/03/18 02:25:03.762, 173.66 W, 56, 99 %, 6198 MiB
0, 2023/03/18 02:26:03.765, 172.77 W, 56, 94 %, 6240 MiB
0, 2023/03/18 02:27:03.766, 176.17 W, 56, 100 %, 6251 MiB
0, 2023/03/18 02:28:03.767, 174.77 W, 56, 100 %, 6274 MiB
0, 2023/03/18 02:29:03.770, 174.97 W, 56, 91 %, 6267 MiB
0, 2023/03/18 02:30:03.772, 175.02 W, 56, 95 %, 6352 MiB
0, 2023/03/18 02:31:03.774, 174.10 W, 56, 97 %, 6362 MiB
0, 2023/03/18 02:32:03.775, 174.88 W, 56, 97 %, 6347 MiB
0, 2023/03/18 02:33:03.777, 175.83 W, 56, 100 %, 6246 MiB
0, 2023/03/18 02:34:03.779, 169.63 W, 56, 100 %, 6280 MiB
0, 2023/03/18 02:35:03.780, 176.00 W, 56, 100 %, 6343 MiB
0, 2023/03/18 02:36:03.782, 181.88 W, 56, 91 %, 6265 MiB
0, 2023/03/18 02:37:03.783, 175.77 W, 56, 68 %, 6295 MiB
0, 2023/03/18 02:38:03.784, 178.59 W, 57, 100 %, 6311 MiB
0, 2023/03/18 02:39:03.786, 182.43 W, 57, 94 %, 6242 MiB
0, 2023/03/18 02:40:03.787, 175.72 W, 57, 90 %, 6277 MiB
0, 2023/03/18 02:41:03.789, 179.65 W, 57, 99 %, 6301 MiB
0, 2023/03/18 02:42:03.791, 175.60 W, 57, 100 %, 6282 MiB
0, 2023/03/18 02:43:03.792, 170.13 W, 56, 100 %, 6386 MiB
0, 2023/03/18 02:44:03.795, 173.43 W, 56, 100 %, 6420 MiB
0, 2023/03/18 02:45:03.796, 170.79 W, 55, 96 %, 6427 MiB
0, 2023/03/18 02:46:03.799, 172.18 W, 56, 100 %, 6441 MiB
0, 2023/03/18 02:47:03.800, 172.71 W, 56, 89 %, 6467 MiB
0, 2023/03/18 02:48:03.801, 173.32 W, 56, 88 %, 6516 MiB
0, 2023/03/18 02:49:03.803, 173.91 W, 56, 100 %, 6535 MiB
0, 2023/03/18 02:50:03.804, 174.50 W, 56, 99 %, 6565 MiB
0, 2023/03/18 02:51:03.806, 172.45 W, 56, 100 %, 6584 MiB
0, 2023/03/18 02:52:03.808, 172.85 W, 56, 96 %, 6249 MiB
0, 2023/03/18 02:53:03.809, 174.46 W, 56, 85 %, 6348 MiB
0, 2023/03/18 02:54:03.811, 176.19 W, 56, 93 %, 6357 MiB
0, 2023/03/18 02:55:03.813, 174.52 W, 56, 100 %, 6343 MiB
0, 2023/03/18 02:56:03.815, 174.63 W, 56, 96 %, 6339 MiB
0, 2023/03/18 02:57:03.816, 171.79 W, 56, 97 %, 6392 MiB
0, 2023/03/18 02:58:03.818, 171.84 W, 56, 91 %, 6406 MiB
0, 2023/03/18 02:59:03.819, 173.23 W, 56, 98 %, 6434 MiB
0, 2023/03/18 03:00:03.820, 174.10 W, 56, 90 %, 6430 MiB
0, 2023/03/18 03:01:03.823, 176.64 W, 56, 86 %, 6488 MiB
0, 2023/03/18 03:02:03.825, 174.89 W, 56, 78 %, 6546 MiB
0, 2023/03/18 03:03:03.826, 181.28 W, 57, 89 %, 6619 MiB
0, 2023/03/18 03:04:03.828, 181.51 W, 57, 90 %, 6628 MiB
0, 2023/03/18 03:05:03.829, 182.05 W, 56, 92 %, 6638 MiB
0, 2023/03/18 03:06:03.831, 182.35 W, 57, 80 %, 6462 MiB
0, 2023/03/18 03:07:03.833, 185.11 W, 57, 87 %, 6580 MiB
0, 2023/03/18 03:08:03.834, 178.96 W, 57, 97 %, 6637 MiB
0, 2023/03/18 03:09:03.836, 177.54 W, 57, 93 %, 6419 MiB
0, 2023/03/18 03:10:03.838, 175.57 W, 57, 100 %, 6441 MiB
0, 2023/03/18 03:11:03.840, 176.99 W, 56, 100 %, 6457 MiB
0, 2023/03/18 03:12:03.842, 172.00 W, 56, 87 %, 6465 MiB
0, 2023/03/18 03:13:03.843, 173.76 W, 56, 100 %, 6489 MiB
0, 2023/03/18 03:14:03.845, 180.48 W, 56, 100 %, 6489 MiB
0, 2023/03/18 03:15:03.846, 173.12 W, 56, 99 %, 6490 MiB
0, 2023/03/18 03:16:03.848, 178.83 W, 57, 89 %, 6498 MiB
0, 2023/03/18 03:17:03.850, 175.31 W, 57, 93 %, 6529 MiB
0, 2023/03/18 03:18:03.851, 176.18 W, 57, 97 %, 6321 MiB
0, 2023/03/18 03:19:03.853, 179.64 W, 58, 85 %, 6271 MiB
0, 2023/03/18 03:20:03.854, 179.01 W, 58, 92 %, 6254 MiB
0, 2023/03/18 03:21:03.856, 178.31 W, 58, 100 %, 6212 MiB
0, 2023/03/18 03:22:03.858, 182.07 W, 59, 99 %, 6280 MiB
0, 2023/03/18 03:23:03.859, 176.20 W, 59, 74 %, 6162 MiB
0, 2023/03/18 03:24:03.861, 178.26 W, 59, 95 %, 6168 MiB
0, 2023/03/18 03:25:03.862, 173.25 W, 59, 86 %, 6178 MiB
0, 2023/03/18 03:26:03.865, 175.35 W, 59, 84 %, 6213 MiB
0, 2023/03/18 03:27:03.866, 181.57 W, 60, 99 %, 6250 MiB
0, 2023/03/18 03:28:03.867, 180.57 W, 60, 89 %, 6184 MiB
0, 2023/03/18 03:29:03.869, 183.34 W, 60, 97 %, 6199 MiB
0, 2023/03/18 03:30:03.871, 187.09 W, 61, 84 %, 6310 MiB
0, 2023/03/18 03:31:03.873, 188.54 W, 61, 87 %, 6332 MiB
0, 2023/03/18 03:32:03.874, 187.06 W, 61, 83 %, 6430 MiB
0, 2023/03/18 03:33:03.876, 177.74 W, 60, 91 %, 6434 MiB
0, 2023/03/18 03:34:03.877, 181.45 W, 60, 95 %, 6465 MiB
0, 2023/03/18 03:35:03.879, 174.71 W, 60, 83 %, 6501 MiB
0, 2023/03/18 03:36:03.881, 177.30 W, 60, 82 %, 6503 MiB
0, 2023/03/18 03:37:03.883, 180.63 W, 60, 92 %, 6552 MiB
0, 2023/03/18 03:38:03.884, 181.62 W, 60, 100 %, 6600 MiB
0, 2023/03/18 03:39:03.886, 172.62 W, 59, 93 %, 6618 MiB
0, 2023/03/18 03:40:03.887, 175.19 W, 59, 97 %, 6661 MiB
0, 2023/03/18 03:41:03.889, 175.18 W, 59, 86 %, 6601 MiB
0, 2023/03/18 03:42:03.891, 174.75 W, 58, 96 %, 6330 MiB
0, 2023/03/18 03:43:03.892, 173.00 W, 58, 100 %, 6335 MiB
0, 2023/03/18 03:44:03.894, 172.20 W, 58, 95 %, 6346 MiB
0, 2023/03/18 03:45:03.895, 178.15 W, 58, 84 %, 6332 MiB
0, 2023/03/18 03:46:03.897, 173.45 W, 58, 100 %, 6239 MiB
0, 2023/03/18 03:47:03.899, 174.45 W, 57, 100 %, 6260 MiB
0, 2023/03/18 03:48:03.900, 175.82 W, 57, 100 %, 6281 MiB
0, 2023/03/18 03:49:03.901, 185.28 W, 57, 85 %, 6228 MiB
0, 2023/03/18 03:50:03.902, 178.52 W, 57, 95 %, 6245 MiB
0, 2023/03/18 03:51:03.904, 176.43 W, 57, 96 %, 6258 MiB
0, 2023/03/18 03:52:03.906, 174.93 W, 57, 94 %, 6293 MiB
0, 2023/03/18 03:53:03.907, 173.63 W, 57, 100 %, 6177 MiB
0, 2023/03/18 03:54:03.909, 184.47 W, 57, 79 %, 6290 MiB
0, 2023/03/18 03:55:03.910, 177.91 W, 57, 97 %, 6225 MiB
0, 2023/03/18 03:56:03.913, 172.41 W, 57, 88 %, 6278 MiB
0, 2023/03/18 03:57:03.914, 173.12 W, 57, 99 %, 6282 MiB
0, 2023/03/18 03:58:03.916, 177.20 W, 56, 95 %, 6254 MiB
0, 2023/03/18 03:59:03.917, 176.92 W, 56, 95 %, 6296 MiB
0, 2023/03/18 04:00:03.919, 171.60 W, 56, 100 %, 6354 MiB
0, 2023/03/18 04:01:03.921, 172.62 W, 56, 100 %, 6421 MiB
0, 2023/03/18 04:02:03.923, 171.77 W, 55, 100 %, 6433 MiB
0, 2023/03/18 04:03:03.924, 172.33 W, 56, 100 %, 6434 MiB
0, 2023/03/18 04:04:03.926, 174.39 W, 56, 100 %, 6431 MiB
0, 2023/03/18 04:05:03.927, 173.18 W, 55, 81 %, 6439 MiB
0, 2023/03/18 04:06:03.929, 176.72 W, 56, 100 %, 6461 MiB
0, 2023/03/18 04:07:03.931, 174.29 W, 56, 90 %, 6501 MiB
0, 2023/03/18 04:08:03.933, 177.66 W, 56, 87 %, 6354 MiB
0, 2023/03/18 04:09:03.934, 182.23 W, 56, 86 %, 6296 MiB
0, 2023/03/18 04:10:03.936, 180.82 W, 56, 100 %, 6373 MiB
0, 2023/03/18 04:11:03.938, 171.56 W, 56, 100 %, 6398 MiB
0, 2023/03/18 04:12:03.940, 175.44 W, 55, 93 %, 6370 MiB
0, 2023/03/18 04:13:03.941, 176.15 W, 55, 94 %, 6339 MiB
0, 2023/03/18 04:14:03.947, 170.48 W, 55, 96 %, 6372 MiB
0, 2023/03/18 04:15:03.948, 171.30 W, 55, 90 %, 6405 MiB
0, 2023/03/18 04:16:03.951, 177.35 W, 55, 100 %, 6404 MiB
0, 2023/03/18 04:17:03.952, 168.04 W, 55, 85 %, 6428 MiB
0, 2023/03/18 04:18:03.953, 174.30 W, 55, 98 %, 6478 MiB
0, 2023/03/18 04:19:03.955, 170.07 W, 55, 100 %, 6513 MiB
0, 2023/03/18 04:20:03.957, 175.11 W, 55, 100 %, 6526 MiB
0, 2023/03/18 04:21:03.959, 176.52 W, 55, 95 %, 6326 MiB
0, 2023/03/18 04:22:03.961, 178.88 W, 55, 88 %, 6372 MiB
0, 2023/03/18 04:23:03.962, 176.57 W, 55, 96 %, 6264 MiB
0, 2023/03/18 04:24:03.964, 179.24 W, 56, 87 %, 6315 MiB
0, 2023/03/18 04:25:03.965, 174.34 W, 55, 95 %, 6353 MiB
0, 2023/03/18 04:26:03.967, 175.30 W, 56, 100 %, 6443 MiB
0, 2023/03/18 04:27:03.969, 172.44 W, 55, 97 %, 6467 MiB
0, 2023/03/18 04:28:03.970, 181.35 W, 55, 99 %, 6472 MiB
0, 2023/03/18 04:29:03.972, 170.15 W, 55, 96 %, 6488 MiB
0, 2023/03/18 04:30:03.974, 167.65 W, 55, 85 %, 6492 MiB
0, 2023/03/18 04:31:03.976, 169.11 W, 54, 86 %, 6522 MiB
0, 2023/03/18 04:32:03.977, 169.39 W, 55, 94 %, 6523 MiB
0, 2023/03/18 04:33:03.979, 175.27 W, 55, 90 %, 6436 MiB
0, 2023/03/18 04:34:03.981, 171.42 W, 55, 86 %, 6465 MiB
0, 2023/03/18 04:35:03.982, 176.71 W, 55, 97 %, 6258 MiB
0, 2023/03/18 04:36:03.984, 173.20 W, 55, 94 %, 6151 MiB
0, 2023/03/18 04:37:03.986, 173.57 W, 55, 78 %, 6179 MiB
0, 2023/03/18 04:38:03.987, 172.71 W, 55, 100 %, 6182 MiB
0, 2023/03/18 04:39:03.989, 174.96 W, 55, 96 %, 6311 MiB
0, 2023/03/18 04:40:03.991, 177.23 W, 55, 92 %, 6350 MiB
0, 2023/03/18 04:41:03.993, 181.70 W, 55, 82 %, 6455 MiB
0, 2023/03/18 04:42:03.995, 185.15 W, 56, 91 %, 6461 MiB
0, 2023/03/18 04:43:03.996, 171.90 W, 55, 82 %, 6300 MiB
0, 2023/03/18 04:44:03.998, 175.43 W, 55, 99 %, 6340 MiB
0, 2023/03/18 04:45:03.999, 172.48 W, 55, 100 %, 6357 MiB
0, 2023/03/18 04:46:04.002, 172.41 W, 55, 95 %, 6357 MiB
0, 2023/03/18 04:47:04.003, 174.58 W, 55, 91 %, 6454 MiB
0, 2023/03/18 04:48:04.004, 175.20 W, 55, 86 %, 6372 MiB
0, 2023/03/18 04:49:04.006, 178.71 W, 55, 100 %, 6383 MiB
0, 2023/03/18 04:50:04.007, 176.89 W, 55, 88 %, 6415 MiB
0, 2023/03/18 04:51:04.009, 172.05 W, 55, 89 %, 6399 MiB
0, 2023/03/18 04:52:04.011, 174.34 W, 55, 98 %, 6386 MiB
0, 2023/03/18 04:53:04.012, 177.72 W, 55, 100 %, 6395 MiB
0, 2023/03/18 04:54:04.014, 171.89 W, 55, 95 %, 6419 MiB
0, 2023/03/18 04:55:04.015, 168.39 W, 55, 98 %, 6437 MiB
0, 2023/03/18 04:56:04.017, 169.38 W, 55, 84 %, 6501 MiB
0, 2023/03/18 04:57:04.019, 172.51 W, 55, 100 %, 6534 MiB
0, 2023/03/18 04:58:04.020, 173.65 W, 55, 98 %, 6376 MiB
0, 2023/03/18 04:59:04.022, 174.59 W, 55, 93 %, 6399 MiB
0, 2023/03/18 05:00:04.023, 180.15 W, 55, 100 %, 6465 MiB
0, 2023/03/18 05:01:04.025, 176.02 W, 55, 91 %, 6325 MiB
0, 2023/03/18 05:02:04.027, 177.65 W, 55, 87 %, 6356 MiB
0, 2023/03/18 05:03:04.028, 178.07 W, 56, 95 %, 6365 MiB
0, 2023/03/18 05:04:04.030, 180.17 W, 56, 82 %, 6420 MiB
0, 2023/03/18 05:05:04.031, 180.44 W, 56, 87 %, 6370 MiB
0, 2023/03/18 05:06:04.033, 175.46 W, 56, 94 %, 6392 MiB
0, 2023/03/18 05:07:04.035, 175.75 W, 56, 91 %, 6288 MiB
0, 2023/03/18 05:08:04.037, 174.10 W, 56, 90 %, 6215 MiB
0, 2023/03/18 05:09:04.039, 173.23 W, 56, 88 %, 6340 MiB
0, 2023/03/18 05:10:04.040, 173.91 W, 56, 93 %, 6304 MiB
0, 2023/03/18 05:11:04.043, 171.73 W, 55, 88 %, 6323 MiB
0, 2023/03/18 05:12:04.044, 167.65 W, 55, 98 %, 6363 MiB
0, 2023/03/18 05:13:04.045, 174.59 W, 55, 88 %, 6349 MiB
0, 2023/03/18 05:14:04.047, 175.89 W, 56, 98 %, 6335 MiB
0, 2023/03/18 05:15:04.049, 177.35 W, 55, 98 %, 6334 MiB
0, 2023/03/18 05:16:04.051, 172.49 W, 55, 99 %, 6338 MiB
0, 2023/03/18 05:17:04.052, 168.23 W, 55, 85 %, 5028 MiB
0, 2023/03/18 05:18:04.053, 167.78 W, 55, 100 %, 5164 MiB
0, 2023/03/18 05:19:04.055, 169.19 W, 54, 92 %, 5029 MiB
0, 2023/03/18 05:20:04.056, 168.63 W, 55, 98 %, 5138 MiB
0, 2023/03/18 05:21:04.059, 170.20 W, 55, 89 %, 5159 MiB
0, 2023/03/18 05:22:04.060, 164.71 W, 55, 92 %, 5161 MiB
0, 2023/03/18 05:23:04.061, 164.96 W, 54, 93 %, 5104 MiB
0, 2023/03/18 05:24:04.063, 167.10 W, 54, 97 %, 5118 MiB
0, 2023/03/18 05:25:04.065, 168.11 W, 54, 84 %, 5133 MiB
0, 2023/03/18 05:26:04.067, 166.50 W, 54, 89 %, 5122 MiB
0, 2023/03/18 05:27:04.069, 168.16 W, 54, 95 %, 5124 MiB
0, 2023/03/18 05:28:04.070, 173.82 W, 55, 85 %, 5135 MiB
0, 2023/03/18 05:29:04.073, 172.31 W, 55, 76 %, 5062 MiB
0, 2023/03/18 05:30:04.074, 170.02 W, 55, 85 %, 5122 MiB
0, 2023/03/18 05:31:04.077, 171.45 W, 55, 79 %, 5145 MiB
0, 2023/03/18 05:32:04.078, 164.28 W, 54, 96 %, 4946 MiB
0, 2023/03/18 05:33:04.079, 166.29 W, 54, 64 %, 5000 MiB
0, 2023/03/18 05:34:04.081, 169.98 W, 54, 82 %, 5030 MiB
0, 2023/03/18 05:35:04.083, 165.80 W, 54, 67 %, 4956 MiB
0, 2023/03/18 05:36:04.085, 170.39 W, 54, 97 %, 5017 MiB
0, 2023/03/18 05:37:04.086, 168.32 W, 54, 89 %, 5158 MiB
0, 2023/03/18 05:38:04.087, 174.62 W, 54, 91 %, 5016 MiB
