index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/17 00:45:04.000, 76.99 W, 36, 31 %, 1427 MiB
0, 2023/03/17 00:46:04.002, 74.68 W, 36, 36 %, 1427 MiB
0, 2023/03/17 00:47:04.003, 73.42 W, 36, 37 %, 1431 MiB
0, 2023/03/17 00:48:04.005, 73.29 W, 36, 31 %, 1433 MiB
0, 2023/03/17 00:49:04.007, 51.37 W, 35, 27 %, 1437 MiB
0, 2023/03/17 00:50:04.010, 69.51 W, 35, 9 %, 1437 MiB
0, 2023/03/17 00:51:04.013, 72.96 W, 36, 28 %, 1439 MiB
0, 2023/03/17 00:52:04.014, 58.26 W, 35, 23 %, 1443 MiB
0, 2023/03/17 00:53:04.017, 101.43 W, 37, 25 %, 1443 MiB
0, 2023/03/17 00:54:04.019, 83.46 W, 37, 18 %, 1443 MiB
0, 2023/03/17 00:55:04.021, 71.77 W, 36, 34 %, 1443 MiB
0, 2023/03/17 00:56:04.023, 81.22 W, 36, 22 %, 1459 MiB
0, 2023/03/17 00:57:04.024, 86.94 W, 37, 37 %, 1481 MiB
0, 2023/03/17 00:58:04.026, 80.08 W, 37, 39 %, 1481 MiB
0, 2023/03/17 00:59:04.028, 110.72 W, 39, 30 %, 1481 MiB
0, 2023/03/17 01:00:04.030, 80.76 W, 38, 37 %, 1486 MiB
0, 2023/03/17 01:01:04.033, 87.18 W, 38, 28 %, 1502 MiB
0, 2023/03/17 01:02:04.034, 89.41 W, 38, 32 %, 1502 MiB
0, 2023/03/17 01:03:04.036, 99.01 W, 38, 35 %, 1502 MiB
0, 2023/03/17 01:04:04.037, 84.64 W, 38, 40 %, 1502 MiB
0, 2023/03/17 01:05:04.040, 87.41 W, 38, 32 %, 1502 MiB
0, 2023/03/17 01:06:04.041, 87.25 W, 39, 30 %, 1502 MiB
0, 2023/03/17 01:07:04.043, 110.36 W, 40, 29 %, 1502 MiB
0, 2023/03/17 01:08:04.045, 77.73 W, 38, 26 %, 1502 MiB
0, 2023/03/17 01:09:04.046, 82.78 W, 37, 24 %, 1502 MiB
0, 2023/03/17 01:10:04.049, 65.21 W, 36, 56 %, 1502 MiB
0, 2023/03/17 01:11:04.051, 70.27 W, 36, 39 %, 1502 MiB
0, 2023/03/17 01:12:04.052, 68.60 W, 35, 15 %, 1512 MiB
0, 2023/03/17 01:13:04.054, 47.34 W, 34, 0 %, 1512 MiB
0, 2023/03/17 01:14:04.057, 68.50 W, 35, 0 %, 1512 MiB
0, 2023/03/17 01:15:04.060, 64.05 W, 35, 4 %, 1512 MiB
0, 2023/03/17 01:16:04.062, 67.35 W, 34, 0 %, 1512 MiB
0, 2023/03/17 01:17:04.064, 68.91 W, 35, 6 %, 1512 MiB
0, 2023/03/17 01:18:04.066, 69.20 W, 35, 0 %, 1512 MiB
0, 2023/03/17 01:19:04.068, 69.63 W, 35, 40 %, 1512 MiB
0, 2023/03/17 01:20:04.077, 56.42 W, 34, 19 %, 1512 MiB
0, 2023/03/17 01:21:04.079, 64.85 W, 34, 16 %, 1512 MiB
0, 2023/03/17 01:22:04.081, 67.72 W, 34, 0 %, 1512 MiB
0, 2023/03/17 01:23:04.083, 63.71 W, 34, 6 %, 1512 MiB
0, 2023/03/17 01:24:04.085, 64.03 W, 34, 57 %, 1512 MiB
0, 2023/03/17 01:25:04.088, 68.17 W, 34, 0 %, 1512 MiB
0, 2023/03/17 01:26:04.090, 63.53 W, 34, 59 %, 1512 MiB
0, 2023/03/17 01:27:04.091, 64.16 W, 34, 0 %, 1512 MiB
0, 2023/03/17 01:28:04.093, 68.13 W, 35, 0 %, 1512 MiB
0, 2023/03/17 01:29:04.095, 50.32 W, 34, 0 %, 1512 MiB
0, 2023/03/17 01:30:04.099, 68.56 W, 35, 0 %, 1512 MiB
0, 2023/03/17 01:31:04.101, 69.55 W, 35, 28 %, 1512 MiB
0, 2023/03/17 01:32:04.103, 103.82 W, 36, 25 %, 1293 MiB
0, 2023/03/17 01:33:04.105, 43.81 W, 34, 9 %, 1309 MiB
0, 2023/03/17 01:34:04.107, 84.39 W, 36, 42 %, 1315 MiB
0, 2023/03/17 01:35:04.110, 69.04 W, 35, 16 %, 1399 MiB
0, 2023/03/17 01:36:04.113, 70.78 W, 35, 0 %, 1421 MiB
0, 2023/03/17 01:37:04.114, 75.94 W, 36, 27 %, 1423 MiB
0, 2023/03/17 01:38:04.117, 73.34 W, 36, 15 %, 1425 MiB
0, 2023/03/17 01:39:04.118, 109.14 W, 37, 32 %, 1455 MiB
0, 2023/03/17 01:40:04.121, 111.90 W, 38, 33 %, 1459 MiB
0, 2023/03/17 01:41:04.123, 115.21 W, 39, 33 %, 1484 MiB
0, 2023/03/17 01:42:04.124, 75.72 W, 37, 21 %, 1484 MiB
0, 2023/03/17 01:43:04.126, 74.77 W, 37, 43 %, 1484 MiB
0, 2023/03/17 01:44:04.128, 69.90 W, 36, 41 %, 1484 MiB
0, 2023/03/17 01:45:04.130, 69.21 W, 35, 34 %, 1484 MiB
0, 2023/03/17 01:46:04.133, 78.97 W, 36, 35 %, 1484 MiB
0, 2023/03/17 01:47:04.134, 82.23 W, 37, 38 %, 1484 MiB
0, 2023/03/17 01:48:04.136, 70.24 W, 36, 28 %, 1484 MiB
0, 2023/03/17 01:49:04.138, 84.64 W, 37, 29 %, 1484 MiB
0, 2023/03/17 01:50:04.140, 72.56 W, 37, 19 %, 1484 MiB
0, 2023/03/17 01:51:04.142, 69.40 W, 36, 40 %, 1484 MiB
0, 2023/03/17 01:52:04.143, 79.02 W, 37, 30 %, 1486 MiB
0, 2023/03/17 01:53:04.146, 75.30 W, 37, 36 %, 1486 MiB
0, 2023/03/17 01:54:04.147, 89.97 W, 38, 27 %, 1488 MiB
0, 2023/03/17 01:55:04.149, 73.80 W, 37, 33 %, 1488 MiB
0, 2023/03/17 01:56:04.151, 94.71 W, 37, 19 %, 1494 MiB
0, 2023/03/17 01:57:04.152, 50.48 W, 35, 0 %, 1496 MiB
0, 2023/03/17 01:58:04.155, 109.06 W, 37, 28 %, 1528 MiB
0, 2023/03/17 01:59:04.156, 81.06 W, 37, 9 %, 1528 MiB
0, 2023/03/17 02:00:04.159, 97.52 W, 38, 35 %, 1528 MiB
0, 2023/03/17 02:01:04.161, 82.54 W, 37, 31 %, 1528 MiB
0, 2023/03/17 02:02:04.162, 81.16 W, 37, 29 %, 1530 MiB
0, 2023/03/17 02:03:04.164, 72.91 W, 37, 34 %, 1530 MiB
0, 2023/03/17 02:04:04.166, 80.66 W, 37, 36 %, 1530 MiB
0, 2023/03/17 02:05:04.168, 80.77 W, 37, 27 %, 1530 MiB
0, 2023/03/17 02:06:04.170, 70.33 W, 36, 32 %, 1530 MiB
0, 2023/03/17 02:07:04.171, 72.44 W, 36, 28 %, 1530 MiB
0, 2023/03/17 02:08:04.174, 80.19 W, 36, 29 %, 1550 MiB
0, 2023/03/17 02:09:04.175, 69.96 W, 35, 30 %, 1550 MiB
0, 2023/03/17 02:10:04.178, 43.00 W, 33, 14 %, 1550 MiB
0, 2023/03/17 02:11:04.182, 71.79 W, 35, 22 %, 1551 MiB
0, 2023/03/17 02:12:04.183, 109.46 W, 38, 26 %, 1551 MiB
0, 2023/03/17 02:13:04.185, 69.03 W, 36, 0 %, 1272 MiB
0, 2023/03/17 02:14:04.187, 69.33 W, 35, 33 %, 1283 MiB
0, 2023/03/17 02:15:04.190, 79.54 W, 36, 31 %, 1383 MiB
0, 2023/03/17 02:16:04.192, 86.05 W, 37, 36 %, 1385 MiB
0, 2023/03/17 02:17:04.193, 83.07 W, 37, 40 %, 1385 MiB
0, 2023/03/17 02:18:04.203, 77.15 W, 37, 39 %, 1385 MiB
0, 2023/03/17 02:19:04.205, 78.06 W, 37, 41 %, 1399 MiB
0, 2023/03/17 02:20:04.208, 79.93 W, 37, 30 %, 1413 MiB
0, 2023/03/17 02:21:04.210, 82.77 W, 37, 29 %, 1413 MiB
0, 2023/03/17 02:22:04.211, 77.60 W, 36, 30 %, 1413 MiB
0, 2023/03/17 02:23:04.213, 76.11 W, 36, 36 %, 1419 MiB
0, 2023/03/17 02:24:04.215, 71.75 W, 36, 26 %, 1421 MiB
0, 2023/03/17 02:25:04.218, 71.21 W, 36, 29 %, 1421 MiB
0, 2023/03/17 02:26:04.220, 72.87 W, 36, 22 %, 1421 MiB
0, 2023/03/17 02:27:04.221, 43.96 W, 34, 42 %, 1421 MiB
0, 2023/03/17 02:28:04.225, 76.04 W, 35, 32 %, 1423 MiB
0, 2023/03/17 02:29:04.226, 72.25 W, 36, 43 %, 1423 MiB
0, 2023/03/17 02:30:04.229, 75.62 W, 36, 26 %, 1430 MiB
0, 2023/03/17 02:31:04.231, 76.28 W, 36, 25 %, 1430 MiB
0, 2023/03/17 02:32:04.232, 72.86 W, 36, 43 %, 1430 MiB
0, 2023/03/17 02:33:04.234, 75.51 W, 36, 42 %, 1430 MiB
0, 2023/03/17 02:34:04.236, 70.66 W, 36, 0 %, 1436 MiB
0, 2023/03/17 02:35:04.239, 70.63 W, 36, 20 %, 1441 MiB
0, 2023/03/17 02:36:04.241, 71.36 W, 36, 37 %, 1441 MiB
0, 2023/03/17 02:37:04.246, 85.22 W, 37, 36 %, 1441 MiB
0, 2023/03/17 02:38:04.248, 79.79 W, 37, 37 %, 1441 MiB
0, 2023/03/17 02:39:04.250, 84.13 W, 37, 39 %, 1441 MiB
0, 2023/03/17 02:40:04.252, 73.39 W, 36, 24 %, 1443 MiB
0, 2023/03/17 02:41:04.254, 43.82 W, 34, 34 %, 1443 MiB
0, 2023/03/17 02:42:04.255, 37.71 W, 33, 0 %, 1443 MiB
0, 2023/03/17 02:43:04.259, 70.64 W, 33, 33 %, 1443 MiB
0, 2023/03/17 02:44:04.261, 79.80 W, 35, 25 %, 1443 MiB
0, 2023/03/17 02:45:04.263, 74.98 W, 35, 21 %, 1447 MiB
0, 2023/03/17 02:46:04.265, 82.23 W, 36, 36 %, 1447 MiB
0, 2023/03/17 02:47:04.267, 84.99 W, 37, 40 %, 1447 MiB
0, 2023/03/17 02:48:04.269, 86.49 W, 38, 44 %, 1447 MiB
0, 2023/03/17 02:49:04.270, 80.25 W, 37, 39 %, 1447 MiB
0, 2023/03/17 02:50:04.273, 84.11 W, 37, 37 %, 1447 MiB
0, 2023/03/17 02:51:04.275, 85.02 W, 37, 39 %, 1447 MiB
0, 2023/03/17 02:52:04.276, 65.77 W, 36, 17 %, 1253 MiB
0, 2023/03/17 02:53:04.278, 74.15 W, 36, 23 %, 1282 MiB
0, 2023/03/17 02:54:04.280, 85.96 W, 38, 31 %, 1282 MiB
0, 2023/03/17 02:55:04.283, 85.37 W, 38, 35 %, 1282 MiB
0, 2023/03/17 02:56:04.284, 84.94 W, 38, 30 %, 1304 MiB
0, 2023/03/17 02:57:04.286, 80.82 W, 37, 31 %, 1388 MiB
0, 2023/03/17 02:58:04.288, 77.19 W, 37, 32 %, 1412 MiB
0, 2023/03/17 02:59:04.290, 74.32 W, 36, 23 %, 1412 MiB
0, 2023/03/17 03:00:04.293, 74.82 W, 36, 35 %, 1420 MiB
0, 2023/03/17 03:01:04.294, 74.01 W, 36, 39 %, 1420 MiB
0, 2023/03/17 03:02:04.296, 80.15 W, 37, 37 %, 1420 MiB
0, 2023/03/17 03:03:04.298, 76.67 W, 36, 5 %, 1420 MiB
0, 2023/03/17 03:04:04.299, 71.92 W, 36, 14 %, 1426 MiB
0, 2023/03/17 03:05:04.302, 78.50 W, 37, 40 %, 1426 MiB
0, 2023/03/17 03:06:04.304, 73.43 W, 36, 40 %, 1426 MiB
0, 2023/03/17 03:07:04.305, 73.64 W, 36, 38 %, 1426 MiB
0, 2023/03/17 03:08:04.307, 72.32 W, 36, 28 %, 1426 MiB
0, 2023/03/17 03:09:04.309, 72.56 W, 36, 42 %, 1233 MiB
0, 2023/03/17 03:10:04.311, 72.49 W, 36, 31 %, 1236 MiB
0, 2023/03/17 03:11:04.313, 71.37 W, 35, 24 %, 1236 MiB
0, 2023/03/17 03:12:04.315, 60.60 W, 35, 24 %, 1238 MiB
0, 2023/03/17 03:13:04.318, 73.12 W, 35, 31 %, 1252 MiB
0, 2023/03/17 03:14:04.319, 78.86 W, 36, 37 %, 1254 MiB
0, 2023/03/17 03:15:04.322, 70.11 W, 36, 0 %, 1254 MiB
0, 2023/03/17 03:16:04.324, 78.42 W, 36, 0 %, 1254 MiB
0, 2023/03/17 03:17:04.325, 76.86 W, 35, 32 %, 1281 MiB
0, 2023/03/17 03:18:04.328, 78.82 W, 36, 27 %, 1281 MiB
0, 2023/03/17 03:19:04.329, 77.77 W, 36, 37 %, 1397 MiB
0, 2023/03/17 03:20:04.332, 75.74 W, 36, 37 %, 1406 MiB
0, 2023/03/17 03:21:04.334, 73.27 W, 35, 36 %, 1406 MiB
0, 2023/03/17 03:22:04.335, 75.45 W, 36, 38 %, 1406 MiB
0, 2023/03/17 03:23:04.337, 43.93 W, 34, 38 %, 1406 MiB
0, 2023/03/17 03:24:04.339, 43.57 W, 32, 39 %, 1406 MiB
0, 2023/03/17 03:25:04.344, 81.56 W, 34, 11 %, 1406 MiB
0, 2023/03/17 03:26:04.346, 69.86 W, 34, 21 %, 1260 MiB
0, 2023/03/17 03:27:04.347, 82.74 W, 35, 34 %, 1290 MiB
0, 2023/03/17 03:28:04.349, 84.04 W, 36, 24 %, 1290 MiB
0, 2023/03/17 03:29:04.351, 50.55 W, 34, 58 %, 1295 MiB
0, 2023/03/17 03:30:04.354, 84.49 W, 35, 33 %, 1297 MiB
0, 2023/03/17 03:31:04.356, 75.99 W, 35, 41 %, 1297 MiB
0, 2023/03/17 03:32:04.357, 77.78 W, 36, 38 %, 1299 MiB
0, 2023/03/17 03:33:04.359, 78.69 W, 36, 29 %, 1301 MiB
0, 2023/03/17 03:34:04.361, 78.99 W, 36, 35 %, 1301 MiB
0, 2023/03/17 03:35:04.363, 72.30 W, 35, 14 %, 1309 MiB
0, 2023/03/17 03:36:04.365, 43.54 W, 34, 0 %, 1311 MiB
0, 2023/03/17 03:37:04.367, 43.18 W, 33, 0 %, 1311 MiB
0, 2023/03/17 03:38:04.371, 42.36 W, 31, 15 %, 1317 MiB
0, 2023/03/17 03:39:04.373, 75.33 W, 33, 28 %, 1321 MiB
0, 2023/03/17 03:40:04.376, 74.73 W, 34, 46 %, 1330 MiB
0, 2023/03/17 03:41:04.378, 79.25 W, 35, 36 %, 1330 MiB
0, 2023/03/17 03:42:04.380, 77.75 W, 36, 35 %, 1442 MiB
0, 2023/03/17 03:43:04.382, 53.28 W, 34, 38 %, 1446 MiB
0, 2023/03/17 03:44:04.385, 68.83 W, 34, 41 %, 1446 MiB
0, 2023/03/17 03:45:04.393, 69.46 W, 34, 32 %, 1448 MiB
0, 2023/03/17 03:46:04.395, 82.07 W, 35, 34 %, 1448 MiB
0, 2023/03/17 03:47:04.396, 77.46 W, 35, 38 %, 1506 MiB
0, 2023/03/17 03:48:04.399, 73.79 W, 35, 38 %, 1508 MiB
0, 2023/03/17 03:49:04.400, 74.90 W, 35, 0 %, 1508 MiB
0, 2023/03/17 03:50:04.403, 34.29 W, 32, 0 %, 1508 MiB
0, 2023/03/17 03:51:04.407, 77.67 W, 34, 24 %, 1508 MiB
0, 2023/03/17 03:52:04.409, 77.23 W, 35, 30 %, 1508 MiB
0, 2023/03/17 03:53:04.411, 74.33 W, 35, 34 %, 1508 MiB
0, 2023/03/17 03:54:04.412, 72.29 W, 35, 24 %, 1508 MiB
0, 2023/03/17 03:55:04.415, 73.34 W, 35, 30 %, 1248 MiB
0, 2023/03/17 03:56:04.417, 72.95 W, 35, 33 %, 1262 MiB
0, 2023/03/17 03:57:04.418, 74.57 W, 35, 21 %, 1262 MiB
0, 2023/03/17 03:58:04.421, 43.92 W, 33, 40 %, 1265 MiB
0, 2023/03/17 03:59:04.423, 44.19 W, 32, 40 %, 1267 MiB
0, 2023/03/17 04:00:04.428, 66.69 W, 33, 34 %, 1267 MiB
0, 2023/03/17 04:01:04.430, 55.48 W, 33, 7 %, 1267 MiB
0, 2023/03/17 04:02:04.432, 64.85 W, 33, 13 %, 1267 MiB
0, 2023/03/17 04:03:04.434, 68.91 W, 33, 35 %, 1267 MiB
0, 2023/03/17 04:04:04.436, 69.48 W, 33, 21 %, 1267 MiB
0, 2023/03/17 04:05:04.439, 68.80 W, 33, 31 %, 1267 MiB
0, 2023/03/17 04:06:04.441, 66.97 W, 33, 0 %, 1263 MiB
0, 2023/03/17 04:07:04.443, 71.31 W, 34, 39 %, 1330 MiB
0, 2023/03/17 04:08:04.444, 69.03 W, 34, 21 %, 1331 MiB
0, 2023/03/17 04:09:04.446, 72.54 W, 34, 47 %, 1334 MiB
0, 2023/03/17 04:10:04.449, 70.92 W, 34, 29 %, 1340 MiB
0, 2023/03/17 04:11:04.451, 82.97 W, 35, 41 %, 1354 MiB
0, 2023/03/17 04:12:04.452, 87.44 W, 36, 29 %, 1368 MiB
0, 2023/03/17 04:13:04.455, 94.02 W, 37, 35 %, 1368 MiB
0, 2023/03/17 04:14:04.456, 80.43 W, 36, 44 %, 1368 MiB
0, 2023/03/17 04:15:04.459, 76.08 W, 36, 40 %, 1368 MiB
0, 2023/03/17 04:16:04.461, 75.29 W, 36, 0 %, 1374 MiB
0, 2023/03/17 04:17:04.462, 81.29 W, 36, 39 %, 1374 MiB
0, 2023/03/17 04:18:04.464, 76.55 W, 35, 38 %, 1488 MiB
0, 2023/03/17 04:19:04.466, 43.23 W, 33, 29 %, 1488 MiB
0, 2023/03/17 04:20:04.471, 41.03 W, 32, 11 %, 1488 MiB
0, 2023/03/17 04:21:04.474, 70.68 W, 33, 32 %, 1488 MiB
0, 2023/03/17 04:22:04.475, 57.69 W, 33, 20 %, 1488 MiB
0, 2023/03/17 04:23:04.477, 34.63 W, 32, 34 %, 1491 MiB
0, 2023/03/17 04:24:04.480, 70.78 W, 33, 29 %, 1495 MiB
0, 2023/03/17 04:25:04.483, 80.11 W, 35, 35 %, 1499 MiB
0, 2023/03/17 04:26:04.485, 76.49 W, 35, 30 %, 1499 MiB
0, 2023/03/17 04:27:04.486, 71.83 W, 35, 0 %, 1499 MiB
0, 2023/03/17 04:28:04.490, 72.03 W, 35, 36 %, 1499 MiB
0, 2023/03/17 04:29:04.491, 72.05 W, 35, 40 %, 1499 MiB
0, 2023/03/17 04:30:04.494, 76.21 W, 35, 10 %, 1499 MiB
0, 2023/03/17 04:31:04.496, 74.11 W, 35, 9 %, 1499 MiB
0, 2023/03/17 04:32:04.497, 76.53 W, 35, 40 %, 1499 MiB
0, 2023/03/17 04:33:04.499, 73.78 W, 35, 37 %, 1501 MiB
0, 2023/03/17 04:34:04.501, 72.43 W, 35, 40 %, 1504 MiB
0, 2023/03/17 04:35:04.504, 78.26 W, 35, 40 %, 1520 MiB
0, 2023/03/17 04:36:04.506, 72.54 W, 35, 26 %, 1540 MiB
0, 2023/03/17 04:37:04.507, 70.71 W, 34, 21 %, 1540 MiB
0, 2023/03/17 04:38:04.510, 43.79 W, 33, 25 %, 1542 MiB
0, 2023/03/17 04:39:04.513, 43.60 W, 32, 15 %, 1550 MiB
0, 2023/03/17 04:40:04.517, 71.27 W, 33, 31 %, 1553 MiB
0, 2023/03/17 04:41:04.519, 81.88 W, 35, 41 %, 1553 MiB
0, 2023/03/17 04:42:04.521, 79.44 W, 36, 29 %, 1553 MiB
0, 2023/03/17 04:43:04.523, 78.34 W, 36, 38 %, 1553 MiB
0, 2023/03/17 04:44:04.524, 77.17 W, 36, 43 %, 1553 MiB
0, 2023/03/17 04:45:04.527, 78.51 W, 36, 40 %, 1553 MiB
0, 2023/03/17 04:46:04.529, 76.87 W, 35, 38 %, 1553 MiB
0, 2023/03/17 04:47:04.530, 80.34 W, 35, 27 %, 1553 MiB
0, 2023/03/17 04:48:04.532, 75.18 W, 35, 26 %, 1553 MiB
0, 2023/03/17 04:49:04.534, 72.12 W, 35, 21 %, 1553 MiB
0, 2023/03/17 04:50:04.537, 74.23 W, 34, 31 %, 1553 MiB
0, 2023/03/17 04:51:04.539, 63.92 W, 34, 21 %, 1553 MiB
0, 2023/03/17 04:52:04.540, 58.65 W, 33, 11 %, 1559 MiB
0, 2023/03/17 04:53:04.543, 78.00 W, 34, 41 %, 1559 MiB
0, 2023/03/17 04:54:04.545, 70.21 W, 34, 23 %, 1565 MiB
0, 2023/03/17 04:55:04.547, 69.78 W, 34, 34 %, 1565 MiB
0, 2023/03/17 04:56:04.550, 69.90 W, 34, 20 %, 1565 MiB
0, 2023/03/17 04:57:04.551, 74.12 W, 34, 42 %, 1565 MiB
0, 2023/03/17 04:58:04.554, 61.25 W, 33, 54 %, 1565 MiB
0, 2023/03/17 04:59:04.557, 42.64 W, 31, 8 %, 1565 MiB
0, 2023/03/17 05:00:04.561, 77.53 W, 33, 34 %, 1575 MiB
0, 2023/03/17 05:01:04.563, 77.25 W, 34, 45 %, 1575 MiB
0, 2023/03/17 05:02:04.567, 77.58 W, 34, 26 %, 1575 MiB
0, 2023/03/17 05:03:04.569, 84.06 W, 35, 30 %, 1575 MiB
0, 2023/03/17 05:04:04.571, 69.73 W, 34, 30 %, 1575 MiB
0, 2023/03/17 05:05:04.576, 43.57 W, 32, 36 %, 1577 MiB
